place_id,name,formatted_address,rating,user_ratings_total,types,geometry,formatted_phone_number,website,opening_hours,adr_address
ChIJ7xGWGQvmQIYR319Lc0yJ12I,Brain Balance Achievement Center of Houston,"2845 Dulles Ave, Missouri City, TX 77459, USA",5,1,"['point_of_interest', 'school', 'establishment']","{'lat': 29.58242169999999, 'lng': -95.5801204}",(832) 479-5525,http://www.brainbalancecenters.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00 AM – 7:00 PM', 'Tuesday: 12:00 – 4:00 PM', 'Wednesday: 10:00 AM – 7:00 PM', 'Thursday: 12:00 – 4:00 PM', 'Friday: 10:00 AM – 7:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">2845 Dulles Ave</span>, <span class=""locality"">Missouri City</span>, <span class=""region"">TX</span> <span class=""postal-code"">77459</span>, <span class=""country-name"">USA</span>"
ChIJI11JXsbayYkRhoRTOxd7yGo,Monocacy Neurodevelopmental Center,"65 Thomas Johnson Dr Ste A, Frederick, MD 21702, United States",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 39.4464344, 'lng': -77.4055506}",(301) 662-3808,http://www.monocacycenter.com/,,"65 Thomas Johnson Dr Ste A, <span class=""locality"">Frederick</span>, <span class=""region"">MD</span> <span class=""postal-code"">21702</span>, <span class=""country-name"">USA</span>"
ChIJWXwmEHoAMYgR1KyZaBk4Plc,Integrations Treatment Center,"28700 Euclid Ave, Wickliffe, OH 44092, USA",5,3,"['health', 'point_of_interest', 'establishment']","{'lat': 41.5968383, 'lng': -81.4825877}",(440) 943-7607,http://www.integrationstreatmentcenter.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 3:00 PM', 'Tuesday: 9:00 AM – 3:00 PM', 'Wednesday: 9:00 AM – 3:00 PM', 'Thursday: 9:00 AM – 3:00 PM', 'Friday: 9:00 AM – 3:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">28700 Euclid Ave</span>, <span class=""locality"">Wickliffe</span>, <span class=""region"">OH</span> <span class=""postal-code"">44092-2527</span>, <span class=""country-name"">USA</span>"
ChIJY8aRpHAAMYgRBnTDLpDWlCU,Integrations Treatment Center,"28700 Euclid Ave, Wickliffe, OH 44092, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.5981862, 'lng': -81.4833816}",(440) 943-7607,http://www.integrationstreatmentcenter.com/,,"<span class=""street-address"">28700 Euclid Ave</span>, <span class=""locality"">Wickliffe</span>, <span class=""region"">OH</span> <span class=""postal-code"">44092-2527</span>, <span class=""country-name"">USA</span>"
ChIJ106mCAMCMYgRdZf-SXdmCfI,Positive Education Program,"1340 Professor Rd, Cleveland, OH 44124, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 41.52360729999999, 'lng': -81.5076071}",(440) 573-2024,http://www.pepcleve.org/,,"<span class=""street-address"">1340 Professor Rd</span>, <span class=""locality"">Cleveland</span>, <span class=""region"">OH</span> <span class=""postal-code"">44124-2339</span>, <span class=""country-name"">USA</span>"
ChIJ8XDKyRQAMYgREl24-RI8pnA,Pure Health Inc,"26300 Euclid Ave #632, Euclid, OH 44132, USA",5,3,"['health', 'point_of_interest', 'establishment']","{'lat': 41.5871389, 'lng': -81.49546579999999}",(216) 289-6970,http://www.purehealthinc.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0845'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0845'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0845'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 8:45 AM – 6:00 PM', 'Tuesday: Closed', 'Wednesday: 8:45 AM – 6:00 PM', 'Thursday: 8:45 AM – 6:00 PM', 'Friday: Closed', 'Saturday: 9:00 AM – 12:00 PM', 'Sunday: Closed']}","<span class=""street-address"">26300 Euclid Ave #632</span>, <span class=""locality"">Euclid</span>, <span class=""region"">OH</span> <span class=""postal-code"">44132</span>, <span class=""country-name"">USA</span>"
ChIJK7_9l2kdMYgRwdQ8NR2WjeQ,Building Blocks Therapy,"387 Golf View Ln, Highland Heights, OH 44143, USA",4,4,"['health', 'point_of_interest', 'establishment']","{'lat': 41.5613633, 'lng': -81.47275239999999}",(216) 282-1234,http://buildingblockstherapy.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 9:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">387 Golf View Ln</span>, <span class=""locality"">Highland Heights</span>, <span class=""region"">OH</span> <span class=""postal-code"">44143</span>, <span class=""country-name"">USA</span>"
ChIJ8eOMhIL9MIgRYsu6eQZR7dY,Bellefaire JCB,"22001 Fairmount Blvd, Cleveland, OH 44118, USA",4.1,17,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 41.486574, 'lng': -81.5257}",(216) 932-2800,http://www.bellefairejcb.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">22001 Fairmount Blvd</span>, <span class=""locality"">Cleveland</span>, <span class=""region"">OH</span> <span class=""postal-code"">44118-4819</span>, <span class=""country-name"">USA</span>"
ChIJXcEJB38Vw4gR3fySJ5IyC98,Easter Seals Disability Services Children's Therapy Services,"370 Braden Ave, Sarasota, FL 34243, USA",5,1,"['point_of_interest', 'establishment']","{'lat': 27.3960218, 'lng': -82.5646806}",,http://easterseals-swfl.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 4:30 PM', 'Tuesday: 8:30 AM – 4:30 PM', 'Wednesday: 8:30 AM – 4:30 PM', 'Thursday: 8:30 AM – 4:30 PM', 'Friday: 8:30 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">370 Braden Ave</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34243</span>, <span class=""country-name"">USA</span>"
ChIJ8w67JG9Aw4gRgBmKTPZKgTc,Center For Integrated Therapies,"1217 S East Ave Unit 307, Sarasota, FL 34239, USA",5,7,"['health', 'point_of_interest', 'establishment']","{'lat': 27.3218285, 'lng': -82.52690989999999}",(941) 330-1130,http://www.srqtherapy.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1217 S East Ave Unit 307</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34239</span>, <span class=""country-name"">USA</span>"
ChIJkfiJPH8Vw4gRIshlN2iJTM4,Easter Seals Southwest Florida,"350 Braden Ave, Sarasota, FL 34243, USA",4.3,3,"['physiotherapist', 'health', 'point_of_interest', 'school', 'establishment']","{'lat': 27.3959796, 'lng': -82.5662189}",(941) 355-7637,http://www.easterseals-swfl.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 4:30 PM', 'Tuesday: 8:30 AM – 4:30 PM', 'Wednesday: 8:30 AM – 4:30 PM', 'Thursday: 8:30 AM – 4:30 PM', 'Friday: 8:30 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">350 Braden Ave</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34243-2001</span>, <span class=""country-name"">USA</span>"
ChIJ84KwCvk4w4gRiM6Wxq6ER3U,Florida Autism Center,"6976 Professional Pkwy E, Sarasota, FL 34240, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 27.383502, 'lng': -82.427879}",(941) 308-4641,http://flautism.com/locations/lakewood-ranch-sarasota/,,"<span class=""street-address"">6976 Professional Pkwy E</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34240</span>, <span class=""country-name"">USA</span>"
ChIJwbLCh1Q_w4gRWd0N43Xk44s,The Florida Center,"4620 17th St, Sarasota, FL 34235, USA",5,3,"['health', 'point_of_interest', 'establishment']","{'lat': 27.3521855, 'lng': -82.47790359999999}",(941) 371-8820,http://www.thefloridacenter.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0730'}}], 'weekday_text': ['Monday: 7:30 AM – 5:00 PM', 'Tuesday: 7:30 AM – 5:00 PM', 'Wednesday: 7:30 AM – 5:00 PM', 'Thursday: 7:30 AM – 5:00 PM', 'Friday: 7:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">4620 17th St</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34235</span>, <span class=""country-name"">USA</span>"
ChIJ0T0bmG5Aw4gRgJc6scoAb98,Family Tree Behavioral Care,"253 S Links Ave Unit B, Sarasota, FL 34236, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 27.3341886, 'lng': -82.5327495}",(941) 404-3721,https://www.ftbcfl.com/,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 8:00 PM']}","<span class=""street-address"">253 S Links Ave Unit B</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34236-6805</span>, <span class=""country-name"">USA</span>"
ChIJizq2tTlHw4gRVSHs_BCwbnA,Face Autism,"5333 Rio Vista St, Sarasota, FL 34232, USA",0,0,"['beauty_salon', 'doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 27.3197213, 'lng': -82.46289999999999}",(813) 240-3044,http://www.face-autism.org/,,"<span class=""street-address"">5333 Rio Vista St</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34232-3047</span>, <span class=""country-name"">USA</span>"
ChIJY_6Nd2hAw4gRv4Km6JP0v7E,Center of Revitalizing Psychiatry,"2033 Wood St #220, Sarasota, FL 34237, USA",3.2,42,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 27.32872, 'lng': -82.52948599999999}",(941) 677-3366,http://www.revitalizingpsychiatry.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 8:00 PM', 'Tuesday: 9:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 8:00 PM', 'Friday: 9:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">2033 Wood St #220</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34237</span>, <span class=""country-name"">USA</span>"
ChIJSUkXDX8Vw4gR99WwdrxnZTI,The ABA Academy,"7555 Claxstrauss Dr, Sarasota, FL 34240, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 27.3373537, 'lng': -82.4294695}",(941) 341-9992,http://abaacademysarasota.org,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 2:30 PM', 'Tuesday: 8:30 AM – 2:30 PM', 'Wednesday: 8:30 AM – 2:30 PM', 'Thursday: 8:30 AM – 2:30 PM', 'Friday: 8:30 AM – 2:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">7555 Claxstrauss Dr</span>, <span class=""locality"">Sarasota</span>, <span class=""region"">FL</span> <span class=""postal-code"">34240</span>, <span class=""country-name"">USA</span>"
ChIJp92XbFfNt4kROAX5T_C5cAE,The Treatment and Learning Centers,"2092 Gaither Rd, Rockville, MD 20850, USA",5,6,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 39.1154589, 'lng': -77.18142259999999}",(301) 424-5200,http://www.ttlc.org/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1830'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1830'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1830'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1830'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:30 PM', 'Tuesday: 8:00 AM – 6:30 PM', 'Wednesday: 8:00 AM – 6:30 PM', 'Thursday: 8:00 AM – 6:30 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 8:00 AM – 2:30 PM', 'Sunday: Closed']}","<span class=""street-address"">2092 Gaither Rd</span>, <span class=""locality"">Rockville</span>, <span class=""region"">MD</span> <span class=""postal-code"">20850-4016</span>, <span class=""country-name"">USA</span>"
ChIJqYmtdITSt4kRIJ77j5a_WNw,Center For Autism & Related Disorders,"7613 Standish Pl, Derwood, MD 20855, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 39.1097474, 'lng': -77.1557212}",(240) 672-0330,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">7613 Standish Pl</span>, <span class=""locality"">Derwood</span>, <span class=""region"">MD</span> <span class=""postal-code"">20855</span>, <span class=""country-name"">USA</span>"
ChIJyXOqYgugmYARmyYD1uWT9Kc,Rehabilitation Division,"1370 S Curry St, Carson City, NV 89703, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 39.1558731, 'lng': -119.7685709}",(775) 318-3861,http://detr.state.nv.us/,,"<span class=""street-address"">1370 S Curry St</span>, <span class=""locality"">Carson City</span>, <span class=""region"">NV</span> <span class=""postal-code"">89703-5146</span>, <span class=""country-name"">USA</span>"
ChIJW8HNlSHGuFQRx6kUlrOibm8,Treehouse Therapies,"2125 NE Daggett Ln, Bend, OR 97701, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 44.0715249, 'lng': -121.2763026}",(541) 389-1848,http://www.treehousetherapies.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']}","<span class=""street-address"">2125 NE Daggett Ln</span>, <span class=""locality"">Bend</span>, <span class=""region"">OR</span> <span class=""postal-code"">97701-6560</span>, <span class=""country-name"">USA</span>"
ChIJtbqE8CDkmoARtcHdiVQX9GA,Center for Autism & Related Disorders,"1145 Sibley St, Folsom, CA 95630, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 38.6596705, 'lng': -121.1689164}",(916) 292-8060,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1145 Sibley St</span>, <span class=""locality"">Folsom</span>, <span class=""region"">CA</span> <span class=""postal-code"">95630</span>, <span class=""country-name"">USA</span>"
ChIJAwxKkOvcFogRsM9L-YekZE8,Behavior Analysis Center for Autism,"30380 Co Rd 6, Elkhart, IN 46514, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 41.7237649, 'lng': -86.0499835}",(574) 343-2001,http://www.thebaca.com/,,"<span class=""street-address"">30380 Co Rd 6</span>, <span class=""locality"">Elkhart</span>, <span class=""region"">IN</span> <span class=""postal-code"">46514-9514</span>, <span class=""country-name"">USA</span>"
ChIJERP9ZJ1NrlQRk7BdP4wDeW0,Children's Therapy Place - Nampa,"5640 E Franklin Rd #180, Nampa, ID 83687, USA",5,3,"['health', 'point_of_interest', 'establishment']","{'lat': 43.606347, 'lng': -116.5066748}",(208) 323-8888,http://childrenstherapyplace.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">5640 E Franklin Rd #180</span>, <span class=""locality"">Nampa</span>, <span class=""region"">ID</span> <span class=""postal-code"">83687</span>, <span class=""country-name"">USA</span>"
ChIJDcCu75pMrlQRoVKbloi_t18,Advocates for Inclusion,"958 W Corporate Ln, Nampa, ID 83651, USA",4,5,"['point_of_interest', 'school', 'establishment']","{'lat': 43.596687, 'lng': -116.591955}",(208) 467-7524,http://www.idahoafi.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: 10:00 AM – 4:00 PM', 'Sunday: Closed']}","<span class=""street-address"">958 W Corporate Ln</span>, <span class=""locality"">Nampa</span>, <span class=""region"">ID</span> <span class=""postal-code"">83651</span>, <span class=""country-name"">USA</span>"
ChIJEbauLFRU-YcRNQgvVA_3VoI,Partners In Excellence,"901 Caledonia St, La Crosse, WI 54603, USA",4.5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 43.8375102, 'lng': -91.2470984}",(608) 785-4100,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 6:00 PM', 'Tuesday: 7:00 AM – 6:00 PM', 'Wednesday: 7:00 AM – 6:00 PM', 'Thursday: 7:00 AM – 6:00 PM', 'Friday: 7:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">901 Caledonia St</span>, <span class=""locality"">La Crosse</span>, <span class=""region"">WI</span> <span class=""postal-code"">54603</span>, <span class=""country-name"">USA</span>"
ChIJX6nnJeH_-4cRY2eRfrvzLLw,Chileda,"1825 Victory St, La Crosse, WI 54601, USA",4.5,2,"['school', 'point_of_interest', 'establishment']","{'lat': 43.7801818, 'lng': -91.22891}",(608) 782-6480,http://www.chileda.org/,,"<span class=""street-address"">1825 Victory St</span>, <span class=""locality"">La Crosse</span>, <span class=""region"">WI</span> <span class=""postal-code"">54601-7201</span>, <span class=""country-name"">USA</span>"
